2,6,7,10,11,12,14,17,18,19,24,45,47,51,54,63,67,71,77,79
7,8,12,21,24,27,28,35,36,41,43,44,53,55,57,58,67,70,71,78
13,18,22,28,29,31,42,45,46,51,56,58,60,62,65,66,67,69,75,77
2,6,15,19,20,22,28,31,32,36,41,44,45,61,62,65,66,70,77,78
4,5,9,17,25,32,35,41,42,47,52,55,65,66,69,73,74,76,77,80
8,9,10,12,14,22,23,26,32,36,37,42,45,52,60,61,64,65,69,76
3,8,20,23,25,27,33,34,38,45,46,50,54,59,60,64,68,71,77,79
1,9,10,11,12,15,16,17,20,21,32,46,47,49,53,60,66,67,74,80
2,4,5,10,13,16,18,19,31,34,38,41,46,49,52,53,55,61,62,72
6,7,8,9,10,14,15,17,18,29,34,36,38,41,43,57,65,68,69,79
1,10,15,25,27,29,31,35,43,46,48,49,54,57,58,60,61,65,70,73
4,12,15,16,25,27,36,37,39,48,51,53,54,60,61,63,65,66,70,79
1,6,11,12,13,14,15,16,17,18,22,27,33,38,39,63,65,68,71,77
6,14,15,17,19,20,22,31,32,35,46,47,50,55,62,67,74,75,76,77
1,5,6,7,11,15,19,20,24,25,39,44,53,54,56,57,60,68,72,77
3,6,8,9,14,15,16,18,31,37,46,47,49,50,53,56,66,67,71,79
2,6,8,14,15,20,28,39,40,41,51,55,57,58,60,68,74,77,78,79
5,7,8,12,16,20,27,28,29,32,36,48,55,58,59,63,67,68,75,76
7,11,15,16,18,21,22,23,24,26,36,50,51,53,58,60,63,65,73,77
4,5,11,15,17,24,32,35,38,40,45,47,53,55,56,59,63,69,79,80
6,9,11,13,17,25,27,28,35,37,40,43,46,50,51,56,59,68,71,73
5,6,9,12,14,16,17,19,33,35,37,40,41,50,53,54,57,73,74,76
1,3,4,12,16,17,21,25,27,31,32,50,53,54,58,59,61,66,71,73
4,5,6,8,9,21,23,30,34,43,44,45,48,53,54,55,63,72,76,80
8,11,14,15,18,26,27,33,35,47,55,58,61,63,64,68,72,75,76,79
1,3,4,9,11,16,20,21,23,24,29,32,36,42,52,58,62,63,77,80
3,6,8,12,19,22,23,26,27,30,33,34,38,39,60,63,68,71,73,75
5,6,17,20,21,26,27,36,39,41,46,47,49,55,67,69,71,73,75,78
11,12,13,16,24,27,29,33,37,41,42,46,51,57,58,64,68,73,77,79
3,9,14,15,16,18,19,24,29,33,47,50,53,59,60,61,65,68,76,80
7,10,11,21,26,39,46,51,53,55,56,57,59,60,61,69,72,74,76,78
7,9,11,17,21,22,23,24,32,33,36,43,45,50,52,56,58,61,76,80
8,16,29,30,32,33,34,35,38,43,45,51,55,57,58,60,63,69,70,74
3,5,6,15,16,17,20,25,27,29,35,40,46,49,51,59,64,69,77,79
6,11,13,16,21,27,32,33,34,36,41,45,47,50,56,57,59,61,76,80
3,10,19,20,24,26,27,29,30,33,36,39,40,43,51,71,72,74,78,80
12,14,27,31,32,34,40,41,42,44,45,46,50,51,60,61,68,70,71,74
13,21,26,27,30,31,36,37,39,42,43,45,46,58,60,65,67,69,72,75
2,11,14,16,21,29,37,46,50,51,52,54,55,56,60,61,68,76,78,79
4,9,18,30,31,32,36,40,42,48,53,54,55,58,67,69,73,75,77,78
5,10,11,13,14,20,21,27,29,36,37,39,50,60,64,65,68,73,76,78
7,14,15,16,19,21,24,26,29,33,36,39,44,46,48,51,65,72,76,77
3,7,8,12,15,22,24,25,28,29,34,39,52,56,58,67,69,72,79,80
7,18,19,28,31,34,35,40,44,48,49,50,54,55,56,57,58,62,64,75
2,9,20,26,28,30,32,39,40,47,49,58,59,61,68,69,73,76,77,78
2,5,9,10,21,22,23,25,26,32,35,40,42,52,60,67,68,70,71,80
3,5,8,9,11,14,18,35,36,39,43,44,46,47,48,54,55,61,75,80
4,8,10,11,20,22,23,24,27,30,32,42,48,49,50,56,61,69,75,78
11,16,17,34,37,38,40,44,45,49,50,54,56,58,60,64,67,72,76,80
2,4,14,16,21,26,28,29,38,43,48,53,54,57,63,65,67,71,72,77
4,5,14,29,30,33,38,39,40,41,43,44,56,58,61,62,66,67,78,80
1,2,4,5,9,12,15,16,17,29,32,44,51,52,53,61,65,69,71,72
7,13,21,22,28,29,31,38,41,43,46,50,52,61,65,67,68,70,74,75
4,5,8,14,22,25,31,32,38,41,42,43,47,50,53,54,59,63,64,78
1,2,3,8,11,17,22,27,33,35,48,50,54,55,60,65,70,71,75,78
3,10,15,16,17,30,31,32,53,54,56,57,59,66,68,71,72,73,74,79
4,6,11,12,14,19,20,24,25,29,30,38,39,50,57,62,66,68,74,76
1,2,4,5,7,9,17,18,23,27,28,38,51,54,55,59,61,66,73,75
1,6,9,13,17,19,21,22,25,30,33,34,43,46,47,53,60,67,73,75
4,8,13,17,22,34,35,44,45,49,53,54,57,60,62,65,67,73,79,80
2,11,23,27,30,32,35,39,44,45,46,49,51,57,60,67,72,76,78,80
3,10,12,15,19,23,27,31,33,35,36,61,63,68,69,71,72,73,76,79
2,4,8,12,24,33,36,46,47,49,51,55,59,61,64,67,69,73,78,80
5,10,11,15,16,24,25,32,34,43,44,46,51,52,53,63,75,76,79,80
4,15,17,19,21,28,30,34,37,38,41,44,45,48,52,59,62,71,74,78
2,8,11,14,15,16,17,19,25,30,40,44,45,46,58,59,60,62,64,75
1,3,9,10,21,25,33,35,37,38,41,42,44,45,49,59,64,65,69,70
4,8,12,15,16,20,27,29,33,35,36,37,58,60,63,64,65,74,75,80
3,17,23,25,28,29,33,42,43,49,51,54,58,60,62,65,70,75,79,80
9,13,16,17,18,19,22,31,38,39,41,42,43,44,45,48,49,52,58,60
5,7,9,11,28,31,34,35,45,46,48,50,53,55,57,59,69,70,71,74
3,4,13,17,22,25,31,32,40,41,47,49,54,61,64,67,71,77,79,80
1,7,8,17,21,26,31,32,34,36,39,41,43,51,56,64,72,76,78,80
4,18,22,26,29,31,35,38,41,47,49,53,55,57,59,66,68,71,73,77
2,3,9,10,14,18,20,21,22,27,35,36,48,49,54,69,70,75,77,79
2,12,14,15,18,21,25,26,32,36,40,51,53,58,59,60,61,71,75,79
3,7,10,19,23,25,32,36,46,47,49,57,59,61,67,69,70,72,73,77
1,7,8,9,12,15,22,28,29,31,32,41,46,48,56,62,65,71,79,80
5,9,10,14,20,26,31,32,35,37,43,45,47,55,57,63,66,75,76,77
1,5,6,19,22,25,37,38,39,55,56,57,58,60,61,62,66,67,79,80
6,10,20,21,35,38,40,41,43,47,51,53,54,57,63,67,70,74,75,79
2,5,20,21,25,26,34,36,39,42,46,52,59,60,70,71,74,76,78,80
1,3,4,5,7,16,17,30,38,39,40,49,52,53,57,59,60,68,73,79
3,5,6,7,17,23,34,35,37,40,45,48,51,54,57,59,64,65,71,73
1,2,4,9,16,20,21,22,32,38,40,44,48,51,56,66,67,69,71,77
1,7,8,23,27,34,38,42,44,47,59,64,65,66,70,72,73,74,78,79
3,5,11,12,14,16,17,19,22,27,28,30,33,41,59,64,66,68,73,78
10,11,12,16,26,28,31,35,37,40,46,47,53,55,59,63,65,67,77,79
4,7,8,18,20,21,23,29,30,35,38,39,44,49,51,54,57,67,72,77
1,4,6,8,12,17,25,30,37,39,41,45,46,52,55,63,67,77,78,79
3,9,12,14,16,20,23,26,27,28,29,32,40,43,49,60,61,67,74,80
2,7,10,11,14,25,28,29,31,33,45,46,53,54,56,57,58,60,65,80
4,5,8,14,19,24,32,35,50,51,54,56,63,65,70,72,75,78,79,80
2,5,11,14,16,18,19,22,34,40,41,49,52,57,64,68,70,71,76,77
2,8,9,15,19,20,22,28,31,32,36,37,38,47,54,60,70,72,75,77
2,4,7,10,12,15,17,18,19,28,34,40,42,44,48,53,65,72,74,78
3,4,12,14,15,19,22,31,32,33,42,45,54,55,56,57,58,61,62,72
1,10,20,21,22,25,28,29,31,37,39,44,45,53,55,56,62,63,68,80
1,6,10,16,23,24,25,29,36,40,41,42,44,51,52,55,58,67,69,73
4,7,8,14,16,18,19,27,30,36,38,40,50,51,53,61,70,72,77,78
3,13,15,17,19,20,25,27,28,29,32,40,45,46,48,50,59,64,67,70
2,4,7,18,19,21,28,31,32,34,36,44,50,52,53,59,68,70,71,80
2,3,6,9,10,16,17,23,29,30,38,41,42,44,45,47,49,61,65,66
8,12,13,20,25,28,32,37,40,43,44,47,50,52,58,65,67,76,77,79
2,4,8,13,14,16,18,24,29,37,43,51,55,63,64,65,66,73,78,79
11,12,17,20,21,22,26,33,34,43,47,49,55,56,60,65,67,68,70,76
9,10,19,26,30,32,36,37,38,41,47,48,51,52,54,70,71,74,76,77
6,7,14,15,17,26,29,37,41,42,43,56,57,62,66,71,72,73,76,79
5,7,12,18,20,22,26,29,32,39,42,47,50,53,56,59,62,69,70,71
6,7,9,16,17,24,31,34,38,39,40,42,52,53,63,67,69,73,74,75
2,10,11,20,21,25,31,35,43,50,51,54,56,67,71,72,74,76,79,80
1,9,11,19,22,24,34,36,39,41,42,51,53,58,59,60,63,67,77,78
1,4,6,11,12,14,20,22,23,24,30,36,37,38,41,44,45,64,68,71
1,4,9,15,30,31,32,34,35,36,37,40,52,53,55,56,58,60,67,79
7,8,10,12,18,20,26,28,29,34,37,43,50,53,54,63,64,65,74,80
7,11,14,15,26,28,29,34,37,40,41,42,43,44,53,57,65,67,69,73
8,9,14,17,21,24,31,33,34,42,45,47,48,65,66,67,69,73,74,80
6,7,9,10,12,16,21,25,31,36,37,38,46,52,53,54,56,57,62,66
2,5,6,12,21,23,24,28,32,33,36,39,41,42,46,52,59,63,66,72
2,5,6,12,15,21,24,26,31,32,34,37,40,43,46,51,53,56,70,80
5,10,16,20,29,30,33,34,37,44,49,55,57,59,62,64,66,68,77,78
7,8,9,13,14,21,23,37,39,53,55,57,61,62,65,66,68,69,74,76
3,6,8,9,10,13,15,19,32,34,46,48,50,51,53,58,60,64,68,74
9,10,11,12,17,23,41,46,48,49,52,54,56,57,59,60,70,74,75,78
6,18,19,27,28,30,31,32,33,39,40,43,51,52,55,70,72,73,74,78
4,5,7,8,11,12,18,25,30,36,40,42,45,46,47,48,52,53,56,78
1,7,9,13,20,25,30,31,36,37,39,41,48,51,52,60,64,66,67,73
4,7,9,11,19,20,25,26,31,39,41,42,43,47,55,56,68,69,74,75
2,14,16,19,21,27,31,32,35,37,40,42,50,54,59,63,64,67,70,75
5,10,11,21,26,29,33,36,37,47,51,55,56,58,63,67,71,76,78,80
3,6,13,17,18,19,22,24,30,31,34,35,45,46,47,61,62,63,68,80
1,2,6,8,13,17,19,23,26,37,38,42,43,44,55,59,64,65,68,78
4,12,15,28,30,32,33,34,37,43,45,48,50,51,58,63,64,66,69,78
1,9,10,19,22,24,26,29,31,34,41,44,48,56,60,66,70,76,78,80
1,7,8,11,12,14,16,21,25,27,32,33,42,43,46,47,50,70,72,76
4,8,10,13,16,17,20,22,23,30,42,46,52,60,61,63,68,72,73,79
1,2,7,22,27,30,36,37,42,43,44,48,49,59,62,71,73,77,79,80
8,11,26,27,33,38,40,48,50,55,57,58,61,63,64,68,69,71,72,80
3,9,12,18,24,36,39,40,52,53,56,57,58,61,65,67,70,73,76,79
1,2,7,10,24,26,28,30,31,37,46,47,54,56,57,66,67,70,74,76
5,9,13,14,15,20,25,34,36,40,43,51,52,53,54,55,59,60,76,78
1,7,10,11,17,18,20,28,29,31,37,40,45,52,53,69,73,75,76,78
6,8,9,11,12,20,29,31,38,41,44,45,46,48,56,59,60,65,78,79
3,4,5,7,14,20,26,33,34,37,38,42,48,51,70,73,75,76,78,79
2,6,10,11,13,15,17,25,28,30,38,40,44,53,58,65,68,70,75,79
2,20,21,23,26,28,29,34,36,41,54,55,57,58,63,64,72,73,77,79
1,2,3,8,13,15,17,18,19,20,25,33,38,39,55,59,64,76,78,79
1,21,23,24,25,26,29,32,33,35,36,44,50,55,59,62,70,71,72,74
8,10,14,15,16,18,20,25,26,28,32,42,51,53,57,60,63,64,70,78
1,14,15,22,25,29,30,40,45,46,48,50,63,65,68,69,72,74,75,80
1,4,7,14,17,19,26,28,31,37,41,51,53,55,57,61,66,73,75,76
1,14,15,26,29,31,32,44,45,46,47,50,51,52,54,58,69,72,75,77
1,6,18,22,23,24,27,29,30,31,36,38,43,45,49,64,67,70,73,78
4,6,10,11,13,16,25,29,30,33,46,48,52,55,58,62,64,66,69,73
16,20,28,35,37,43,45,47,50,59,63,65,66,67,68,70,71,74,76,78
2,8,11,12,19,21,27,32,35,45,47,49,56,62,66,68,69,72,73,78
10,11,12,13,22,27,35,36,40,46,47,49,55,62,64,67,71,74,76,80
1,2,8,10,12,18,19,21,26,27,35,37,49,51,52,59,61,64,77,79
2,5,7,11,17,22,27,31,35,38,42,50,53,55,67,72,73,74,75,78
2,4,6,18,22,23,28,35,38,40,45,50,51,54,56,61,63,68,71,76
5,9,17,24,25,29,31,34,35,44,47,48,52,58,64,65,76,77,78,79
2,10,12,13,14,16,17,20,26,30,37,40,46,50,52,53,59,63,70,75
7,9,10,13,15,20,22,29,30,35,42,43,52,53,54,55,57,69,73,78
3,4,5,12,14,22,24,26,34,35,40,42,51,59,61,64,67,70,71,75
2,3,4,7,9,16,18,24,34,50,53,54,57,61,63,66,69,72,76,77
6,10,24,25,29,31,35,36,37,43,46,52,53,55,57,59,62,73,76,78
3,4,7,13,17,23,25,26,29,35,47,49,53,55,56,58,69,70,71,76
3,8,11,12,14,23,28,31,36,37,43,44,45,61,63,70,72,74,78,79
4,9,14,16,27,28,30,33,39,44,45,48,54,55,60,62,63,69,74,79
1,5,8,11,14,15,17,22,24,42,44,51,53,57,59,60,65,66,69,74
3,5,9,10,17,18,25,37,40,41,46,53,54,55,62,68,71,73,79,80
3,9,13,15,16,21,22,23,29,31,35,36,40,41,52,53,67,69,70,75
4,7,8,12,20,23,26,32,35,36,39,40,41,44,72,73,75,77,78,79
1,4,6,14,16,26,34,37,39,47,48,53,56,57,59,60,62,73,75,79
1,2,4,10,18,20,29,30,36,37,39,44,47,50,51,52,57,68,77,79
3,5,6,8,16,23,35,38,40,41,47,53,68,69,71,72,75,76,77,80
2,5,11,14,31,32,33,35,42,52,54,56,57,58,62,68,69,73,74,77
1,10,13,15,16,19,24,36,38,39,43,46,53,57,58,62,66,72,73,74
7,12,13,15,19,21,22,25,27,29,33,41,44,52,57,70,72,73,77,79
1,5,9,12,14,19,21,24,25,35,36,47,54,56,65,66,69,71,73,74
1,7,8,10,14,16,23,25,29,36,38,43,51,52,57,60,63,75,78,80
1,2,7,8,12,26,30,41,46,49,50,52,60,62,66,69,70,71,79,80
2,4,15,16,19,31,32,34,39,44,51,56,58,60,62,67,70,73,75,76
3,7,13,16,19,20,28,33,34,36,39,44,46,48,53,57,68,70,73,77
1,4,5,10,11,13,17,23,34,41,42,57,60,65,67,70,72,73,76,78
7,9,16,18,21,23,24,26,32,34,38,45,48,55,56,57,60,63,65,67
5,6,8,9,14,20,24,26,30,32,33,45,46,47,52,60,63,64,71,74
4,14,18,24,28,32,37,39,49,50,55,57,61,67,68,70,71,73,75,79
2,3,4,7,13,16,17,19,24,25,36,39,40,41,47,50,54,62,65,74
5,10,11,16,17,18,26,28,29,32,35,44,46,49,54,60,62,72,73,77
3,5,7,11,12,18,22,25,27,29,31,33,42,47,49,60,66,70,73,75
9,15,16,17,19,24,28,33,36,37,39,43,46,56,61,72,74,76,77,78
5,7,10,12,13,19,27,31,39,40,46,52,53,54,59,61,71,72,75,79
1,6,11,13,15,16,18,22,28,31,32,40,48,51,62,65,66,72,77,80
1,6,12,16,18,21,22,33,35,42,50,53,57,59,61,62,69,70,75,77
11,13,15,18,19,20,21,24,37,40,42,50,53,54,56,60,63,67,71,77
11,12,13,18,24,25,26,31,33,37,41,61,65,67,72,73,74,75,76,77
8,10,14,18,20,26,29,33,34,36,37,49,53,54,55,58,61,65,72,76
1,3,4,19,22,24,25,32,36,39,41,46,47,58,60,64,70,74,76,78
2,3,10,15,16,20,25,28,30,31,35,42,43,48,52,55,56,62,74,77
2,7,9,11,15,24,25,27,28,31,40,49,59,61,63,65,68,71,73,76
4,6,17,20,22,24,27,28,29,31,38,44,58,63,65,66,67,68,73,75
1,6,15,16,17,18,22,26,33,38,39,42,45,59,67,68,74,75,78,80
4,5,10,12,15,20,22,24,26,28,29,36,47,48,52,59,66,71,72,80
2,7,22,23,25,28,30,33,34,35,38,44,51,58,65,67,68,76,78,80
1,2,3,5,11,18,20,29,32,34,39,41,51,52,58,63,64,67,77,80
2,3,4,5,15,16,19,21,38,45,48,50,51,52,60,64,70,73,75,80
15,17,18,20,22,23,26,31,32,33,37,48,50,54,58,65,70,72,73,76
13,16,20,26,28,37,40,41,48,50,53,55,56,57,63,65,68,72,77,79
3,4,5,6,8,10,11,17,18,21,23,26,30,38,46,47,57,60,61,72
1,3,4,8,11,13,18,23,24,25,33,38,48,49,51,53,62,66,68,70
2,6,7,10,12,14,15,17,18,20,40,43,44,48,55,68,73,77,78,80
1,6,11,13,15,16,26,28,33,34,37,51,60,67,68,72,73,74,77,78
8,9,12,19,33,35,36,41,42,46,50,51,54,59,60,68,73,75,76,80
1,8,9,11,12,13,16,18,19,42,51,54,55,63,67,69,75,76,78,79
3,6,7,15,23,29,31,33,41,44,52,53,58,61,65,67,70,71,73,79
1,4,8,14,18,28,35,39,41,47,48,50,59,60,62,63,72,73,78,80
1,3,17,20,26,30,34,35,36,46,51,52,54,58,59,61,67,68,72,76
6,13,17,20,23,25,32,37,40,44,46,48,54,58,62,63,69,70,74,80
6,7,12,13,15,18,19,22,26,28,49,51,52,56,58,60,63,67,76,78
4,6,17,18,21,23,25,29,30,33,36,37,42,44,50,52,57,75,77,80
2,4,5,9,11,13,14,16,20,22,23,32,47,48,49,53,54,69,71,79
4,5,11,13,15,21,24,40,43,48,49,50,59,60,65,68,73,74,78,79
4,9,13,16,17,29,36,38,41,44,51,56,58,59,60,65,69,75,76,77
3,5,10,18,22,24,35,40,41,45,47,49,52,56,63,70,72,73,76,77
1,2,4,5,7,20,24,25,29,32,37,40,42,45,50,57,58,68,73,79
1,6,14,15,17,20,21,22,23,29,31,32,33,40,43,51,54,58,71,79
3,6,7,10,18,19,20,24,26,32,34,37,38,48,51,63,64,65,69,80
3,4,7,10,23,30,31,37,44,47,48,49,50,51,53,60,62,76,79,80
1,11,15,22,30,32,33,38,47,50,58,59,60,66,71,74,75,77,78,80
23,26,27,30,32,41,43,44,45,50,53,54,58,62,63,68,70,76,78,80
5,7,10,21,22,26,30,36,39,46,52,55,59,60,63,65,67,72,76,80
1,3,4,16,27,28,30,37,43,50,54,56,57,64,66,67,69,73,74,78
4,9,16,18,22,23,29,31,32,49,50,57,58,59,66,67,71,74,75,79
2,11,12,14,23,26,31,32,41,45,46,48,51,54,59,60,64,68,69,73
1,3,6,7,14,15,20,25,27,32,46,52,61,62,63,64,66,72,75,77
1,2,5,7,10,13,19,20,21,22,24,33,40,41,44,48,52,67,68,75
1,2,5,9,14,16,20,27,30,31,33,34,50,56,59,61,64,76,77,79
1,3,5,6,7,13,17,21,22,24,27,29,34,42,44,67,70,74,76,80
7,8,9,10,14,17,19,21,27,31,33,40,51,58,62,63,65,71,75,78
3,5,7,10,11,15,19,22,27,30,32,33,35,43,54,61,64,68,71,76
4,9,22,27,28,30,31,44,47,49,54,57,60,62,64,65,70,75,78,80
4,6,21,22,26,30,32,34,38,41,43,49,50,54,59,61,67,73,75,79
9,13,15,17,31,36,40,42,51,57,58,60,64,66,72,74,75,76,78,79
1,4,14,20,26,32,33,36,37,39,40,44,48,49,57,60,62,64,70,79
14,17,19,20,24,28,33,37,40,41,46,48,49,58,63,64,65,68,70,72
5,6,13,17,28,29,30,31,32,34,37,38,39,42,48,56,72,74,75,80
4,15,17,28,30,33,36,42,46,48,49,50,51,56,63,64,72,74,76,79
2,12,13,15,17,22,31,37,39,42,43,45,48,50,58,59,62,70,76,77
2,3,19,22,25,28,30,36,37,40,44,51,57,60,62,63,64,68,74,77
2,3,5,7,9,14,28,31,34,36,48,49,53,55,59,61,68,71,72,76
6,10,12,14,16,18,19,23,25,28,32,35,36,42,44,65,68,73,74,76
4,12,13,15,16,22,23,29,33,38,40,43,54,57,63,66,67,70,73,75
1,2,14,15,22,23,28,30,38,42,54,55,58,59,60,67,68,69,78,79
1,3,7,12,19,20,22,30,32,33,38,39,46,49,52,58,62,70,72,77
2,5,6,7,10,17,18,23,27,30,37,40,49,54,57,67,69,71,75,78
2,8,9,11,22,23,27,30,32,39,40,49,54,58,62,64,73,75,76,78
10,12,14,23,32,36,37,39,41,43,45,48,51,54,55,56,60,62,69,72
1,5,13,14,15,27,29,30,34,36,42,52,59,63,66,67,70,73,74,79
4,5,8,9,10,13,26,35,37,43,46,47,49,50,60,63,65,71,73,75
2,9,19,20,23,26,27,30,33,34,37,42,43,48,51,54,56,57,67,77
2,4,7,8,13,20,24,30,32,33,45,48,52,60,67,70,71,72,73,76
2,4,6,10,15,17,18,19,20,26,33,37,47,48,53,62,67,68,70,77
12,13,14,15,16,24,29,32,38,44,46,51,60,62,64,72,74,77,79,80
5,16,20,21,29,34,36,37,41,45,49,51,52,53,54,56,62,68,69,70
5,10,11,12,13,20,21,22,25,29,34,37,40,47,55,57,59,61,63,65
1,2,5,13,18,21,34,35,43,44,46,54,55,57,63,66,67,73,74,76
2,4,7,14,22,24,25,33,39,43,46,47,61,62,65,66,73,78,79,80
2,5,8,17,18,22,24,28,31,37,40,44,46,50,51,55,56,60,66,80
10,15,16,19,22,31,32,34,37,42,51,54,56,57,61,63,66,69,70,72
3,4,7,20,23,26,32,38,39,40,41,45,48,56,58,59,62,65,66,67
2,10,12,14,17,30,34,40,41,43,46,56,59,66,71,72,75,77,78,80
7,8,9,12,14,18,20,22,31,32,38,48,49,53,57,62,65,72,77,78
7,18,21,24,25,26,33,36,47,58,59,61,64,65,68,71,74,75,76,78
1,2,4,5,8,11,16,18,20,21,27,35,39,40,45,48,57,65,75,80
2,7,8,11,15,26,27,28,30,32,37,39,43,45,51,55,63,71,73,74
3,11,13,20,25,26,27,29,30,36,38,39,50,52,57,61,63,64,69,80
7,8,13,14,17,19,26,32,33,34,39,45,49,53,59,64,65,69,72,80
4,7,9,11,14,17,19,24,28,43,48,51,56,59,61,62,64,71,75,79
13,17,18,21,24,26,32,34,36,43,52,53,56,59,60,61,67,72,74,75
2,8,16,19,23,27,33,36,41,43,44,47,51,52,54,56,59,66,70,77
3,6,9,10,27,28,29,35,38,48,51,53,55,66,67,68,69,72,73,78
3,7,14,15,20,24,27,28,29,33,34,39,40,44,46,47,64,65,74,76
5,10,12,16,17,24,35,37,41,42,43,45,47,53,54,71,73,75,77,79
20,22,29,30,34,38,39,40,43,46,51,52,57,63,67,69,70,71,75,76
13,15,19,23,26,35,44,49,51,52,55,59,64,70,72,74,75,76,77,80
4,8,9,14,17,19,24,25,28,31,33,44,47,52,54,56,60,64,79,80
2,3,5,10,12,14,17,19,24,40,46,48,50,54,55,56,57,69,71,78
6,8,11,16,18,19,24,26,28,40,47,48,56,58,63,73,75,77,78,80
4,10,16,18,19,22,25,30,37,40,50,52,55,56,61,64,68,69,75,76
1,4,9,16,23,26,31,34,37,44,46,50,54,61,62,67,72,76,77,80
5,6,7,11,24,25,27,28,29,37,38,45,46,48,51,52,53,63,70,77
1,2,8,11,19,27,29,30,31,40,41,50,52,56,58,61,71,74,78,80
1,5,9,14,15,16,17,20,24,30,32,39,55,63,65,67,68,75,76,79
3,9,14,16,18,19,21,22,23,31,35,36,37,43,44,64,71,72,73,75
4,14,21,23,24,31,39,42,44,45,48,51,54,55,67,68,70,75,78,80
7,8,10,12,14,15,19,23,25,40,47,51,57,63,68,69,72,73,75,79
7,8,13,14,18,30,35,39,40,41,43,46,48,50,57,59,72,73,75,80
4,7,9,12,15,16,27,28,38,39,40,42,44,46,58,63,70,73,75,79
11,12,27,29,31,34,35,37,41,44,51,56,57,58,59,62,66,76,77,79
6,8,15,23,24,29,32,34,35,38,39,45,47,56,66,67,70,71,73,75
8,10,11,12,15,22,25,34,39,44,47,48,56,63,68,72,74,77,78,80
2,9,11,14,19,34,36,37,42,43,48,49,54,58,62,64,68,73,77,80
3,9,12,19,20,22,25,30,33,34,37,38,41,46,53,60,61,65,74,76
7,11,14,15,16,18,19,26,30,31,37,48,51,52,54,57,59,61,71,75
1,6,7,8,11,15,16,20,23,25,27,34,35,37,39,40,47,50,62,65
1,3,6,14,16,18,26,29,31,32,34,39,41,45,57,62,64,72,77,78
4,10,12,14,17,18,19,26,37,46,47,48,55,56,66,67,70,73,78,80
4,7,11,16,18,19,20,22,23,24,25,27,30,36,44,47,49,51,53,55
1,2,8,9,14,16,19,21,25,32,35,40,41,42,47,53,56,59,64,71
13,18,24,26,35,39,45,51,55,56,57,58,64,65,69,71,72,74,76,77
4,5,6,9,12,13,14,17,23,25,27,28,40,51,59,61,62,68,74,77
2,3,8,9,15,17,18,23,24,26,28,38,39,47,48,49,51,62,66,79
3,5,6,7,9,16,25,26,27,28,29,30,41,45,50,55,59,69,72,77
1,2,8,15,23,25,29,30,33,41,46,47,53,58,63,68,69,71,74,78
1,4,7,12,20,25,27,29,30,37,39,44,48,53,63,64,65,69,71,79
5,14,15,21,23,24,28,31,32,42,44,45,46,48,50,55,56,63,65,79
2,13,18,19,20,21,23,25,27,29,43,45,47,50,54,56,62,68,72,74
4,5,6,8,12,13,14,18,27,28,36,40,51,55,61,65,71,72,77,78
12,20,22,23,25,29,31,32,33,35,37,56,57,59,61,62,63,64,65,73
1,6,17,19,23,27,45,50,51,55,56,59,60,61,62,71,72,76,77,80
5,8,12,15,18,22,26,27,28,31,32,42,43,45,46,55,65,67,72,79
8,9,14,17,19,20,22,30,32,34,38,44,45,47,53,55,58,65,72,78
2,6,9,15,22,26,30,31,33,34,36,37,43,44,45,51,55,58,73,80
1,2,4,11,14,21,22,23,31,37,39,41,48,50,60,61,70,73,75,79
1,4,7,10,12,13,17,30,41,42,44,48,53,57,62,64,65,67,70,77
4,9,16,21,22,26,28,29,32,35,36,45,48,52,53,54,55,56,60,80
1,3,5,12,21,23,27,31,36,37,48,51,55,62,64,65,69,70,73,80
1,4,9,13,16,19,22,24,25,31,32,41,42,51,59,60,61,63,71,75
4,9,14,20,23,24,30,31,38,40,42,45,46,52,66,67,71,73,76,80
1,3,8,10,14,15,24,26,29,32,33,35,42,43,44,46,56,71,72,80
4,6,10,13,20,28,36,40,43,46,49,56,59,63,64,68,71,76,78,79
9,20,23,25,26,28,29,30,34,35,37,39,40,43,44,46,49,63,72,76
6,7,8,11,12,14,27,32,36,41,46,48,51,54,55,56,59,62,67,74
2,9,12,24,25,28,36,37,38,45,49,54,57,58,64,66,69,73,75,77
3,5,8,9,19,24,26,36,37,45,52,55,59,64,66,68,69,75,76,80
9,17,19,20,28,30,37,43,44,46,48,50,55,60,61,62,67,73,75,78
2,6,11,14,19,20,24,28,29,34,35,56,57,58,61,68,70,71,72,77
8,10,27,35,39,40,42,45,47,50,51,61,63,66,69,70,72,74,75,79
2,7,10,12,20,21,25,26,28,47,52,58,62,64,68,70,71,72,76,78
3,5,6,12,14,17,20,23,27,29,38,39,44,47,49,59,61,70,71,76
1,2,4,7,15,17,18,24,32,33,35,38,43,53,65,71,76,77,79,80
8,14,20,26,27,31,34,35,39,44,45,47,50,53,54,57,66,67,69,75
4,6,8,9,10,13,25,27,36,47,48,50,52,55,63,64,66,67,75,80
1,4,6,13,15,16,17,22,27,31,35,41,46,58,61,67,70,72,74,77
7,12,14,18,19,20,21,24,27,30,33,40,41,44,46,52,63,66,77,78
1,2,12,15,16,18,19,21,33,35,39,45,46,50,54,56,66,68,73,75
4,11,14,20,24,26,28,34,41,43,44,47,48,50,55,56,69,70,71,77
2,6,7,18,20,29,34,36,37,38,39,40,41,52,57,59,64,77,78,80
2,3,8,18,22,25,26,28,32,36,41,42,43,50,62,63,65,69,74,77
